anchor_id	kind	start	end	checksum	context_pre	context_post	prev_id	next_id	parent_heading	attributes_json
p000001	p	0	60	4163f5ba081499046cd992683d9a839e541f955042f6f942028bd1b5a6b511e4	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	cbf646e821410b838447f84fb849273c5ccee84b84affcf260d36d23123da726		s000001		{}
s000001	s	0	52	1317b48e1e9630f326c56a7c6af4ab49425507591442b86398d0658652cfa602	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0822b5d525bfb9722d6dfada6887785de4d2a2485cb554a6daa2ed01b25aab49	p000001	s000002		{}
s000002	s	52	54	acbbb708385721a6275edb28b2265071ab2c596d66c45e0f095ca22a55c6fb7d	1317b48e1e9630f326c56a7c6af4ab49425507591442b86398d0658652cfa602	87367b2532dee45213a1d9511f7e4ab09ed9d8306a299704a0132256ef88805d	s000001	s000003		{}
s000003	s	55	60	5803c1dfe927c104801da078cb847c8c55c7cc005fba4b8e98af7092f8a7791d	420eac91e22040ad656b0e85a05e1219e918482e6d018e3372d1b23d417f8069	cbf646e821410b838447f84fb849273c5ccee84b84affcf260d36d23123da726	s000002	p000002		{}
p000002	h	61	69	aa3ac7e94cf9001bd691eb89593f73264ff7c9fc99daaff838943283729f86e7	f8de8089661fded0cd325c64aaec4016ab2ea0c8a45d42001960bc062538c594	4ce40ec30dfef2e6a27d870d1954f0a4736b824a51526046991e24d272afab08	s000003	s000004		{}
s000004	s	61	69	aa3ac7e94cf9001bd691eb89593f73264ff7c9fc99daaff838943283729f86e7	f8de8089661fded0cd325c64aaec4016ab2ea0c8a45d42001960bc062538c594	4ce40ec30dfef2e6a27d870d1954f0a4736b824a51526046991e24d272afab08	p000002	p000003	p000002	{}
p000003	p	70	157	3eb516c37a8eeb6c6a97ba09354389edcc3089d41f550f73c492694b658a0f68	11817699c160345de1864e20a36e8377077332baa6c279a4c897ea1aab92f4f9	d23f532337b039963dfc4513af7ab6d714b23295466fe953f25e986a79baaf25	s000004	s000005	p000002	{}
s000005	s	70	157	3eb516c37a8eeb6c6a97ba09354389edcc3089d41f550f73c492694b658a0f68	11817699c160345de1864e20a36e8377077332baa6c279a4c897ea1aab92f4f9	d23f532337b039963dfc4513af7ab6d714b23295466fe953f25e986a79baaf25	p000003	p000004	p000002	{}
p000004	p	158	187	266b50ce04e767c2aec9d070dda9ee9fc99c93021b0eeba34193cc7089c23a60	01073ff3f1655e553f2a299fafe633db203656e198c98f1af84e26f87d71dc4f	83c285afb8ab78fe1b1c2af5fac40148b8a8ae749c90c8e6c5b467339aa663bb	s000005	s000006	p000002	{}
s000006	s	158	187	266b50ce04e767c2aec9d070dda9ee9fc99c93021b0eeba34193cc7089c23a60	01073ff3f1655e553f2a299fafe633db203656e198c98f1af84e26f87d71dc4f	83c285afb8ab78fe1b1c2af5fac40148b8a8ae749c90c8e6c5b467339aa663bb	p000004	p000005	p000002	{}
p000005	p	188	235	09a6c47dae14bddbfcad2ebd25d9fde8d68390060f0cbb8edbe6c77225dfe08b	c09c88f5110b4d9609b3ed8fb8f71dc5eb8eb15ec958f1796513752067fc1f4e	ab762db80749afc05873d20070e91aaf571632c5639bdc7fe2f95ca900894335	s000006	s000007	p000002	{}
s000007	s	188	235	09a6c47dae14bddbfcad2ebd25d9fde8d68390060f0cbb8edbe6c77225dfe08b	c09c88f5110b4d9609b3ed8fb8f71dc5eb8eb15ec958f1796513752067fc1f4e	ab762db80749afc05873d20070e91aaf571632c5639bdc7fe2f95ca900894335	p000005	p000006	p000002	{}
p000006	p	236	305	f735317673fd655f4f71be5ae17bdf5e944bc54356337eeb0bf053a977031b0f	b5c8de3bf04f9e9ca93b5db3314991f57bd2fa3cd58acfe62bd987c459d99977	477fa76314d21b832d818a61ffe7523c65ab615eed6db49fd95447b135bb99fb	s000007	s000008	p000002	{}
s000008	s	236	305	f735317673fd655f4f71be5ae17bdf5e944bc54356337eeb0bf053a977031b0f	b5c8de3bf04f9e9ca93b5db3314991f57bd2fa3cd58acfe62bd987c459d99977	477fa76314d21b832d818a61ffe7523c65ab615eed6db49fd95447b135bb99fb	p000006	t01r01c01	p000002	{}
t01r01c01	t	375	383	bf329c0aec3a361cb7c10b56555c798c7c91bca218dfe420de45245fb8f9792c	6201e2c2969a50cbe867ebde9af3c395f49cca3e0f6f5a4a6a1b76b00fe71338	af517fc9e6ec2e6b91e12d854b232f8d80eb2b817907ae6aa3fd6b439f05051d	s000008	t01r01c02	p000002	"{""table_index"":""1"",""row_index"":""1"",""col_index"":""1"",""row_header"":""Delaware"",""col_header"":""Delaware""}"
t01r01c02	t	451	457	911fdd244e67384f030cebbf98df84517420477f5a8f0b07080429588c480371	7084bfd220b8b12e260373edbab0a29fa95afaa3f8e7fbd9a56a70e034457ba1	7bbf7967afc0b0aec702f4e64148d61d9892c770c90082bce5f48cf273b4143e	t01r01c01	t01r01c03	p000002	"{""table_index"":""1"",""row_index"":""1"",""col_index"":""2"",""row_header"":""Delaware"",""col_header"":""1-3619""}"
t01r01c03	t	529	539	3ee71bea3840546f46ff6f0f6577c095c01106f710bc505461f38d46d4cd6d9d	9f8759c83dc37bafa09c9744e8470b64eccb0eb4a77686b232055c8818c3fcf5	e03c00af7f74aed581104285b3e21de054cd3fb9f54a6a9735b768f672874c23	t01r01c02	t01r02c01	p000002	"{""table_index"":""1"",""row_index"":""1"",""col_index"":""3"",""row_header"":""Delaware"",""col_header"":""13-5315170""}"
t01r02c01	t	648	695	3a431ba7ecdf7ca3dfc158571fd7519f2d813cb0b30607c8bd8dbc0b425af1de	1ce1f74be7c92172a1baa123d9e8c9dc39cba156582671c9bfac3799ab0360e6	62c7dd39c502299df289280be382a4a20bb924ccdc51fbea9d9f5a10f90869d6	t01r01c03	t01r02c02	p000002	"{""table_index"":""1"",""row_index"":""2"",""col_index"":""1"",""row_header"":""(State or other\n jurisdiction of incorporation)"",""col_header"":""Delaware""}"
t01r02c02	t	802	827	5b8d30e7eee69819942456577a7ffed53a6898f8e3b08989994e089b96e0b6a8	ebc14040480bfe81f2f2bda98cb8cfc9f545542c8f52b9d315dd127f8e51c2db	2ca91e5a3295dcca2278e9949a0077ae64b87145984a5738712f41992291b4d4	t01r02c01	t01r02c03	p000002	"{""table_index"":""1"",""row_index"":""2"",""col_index"":""2"",""row_header"":""(State or other\n jurisdiction of incorporation)"",""col_header"":""1-3619""}"
t01r02c03	t	938	975	dfb54c2c718c4d7d01892e4b9be9f407319da03b5db7e9d7c7b7b989aee031cf	513b6a29d8cc9de91746e91190f83b49f59a93ffd207e20725870e8827354720	e9e7849c00b1f6d9b8256026092e15d7fff747c108a15974d800157304d32418	t01r02c02	t02r01c01	p000002	"{""table_index"":""1"",""row_index"":""2"",""col_index"":""3"",""row_header"":""(State or other\n jurisdiction of incorporation)"",""col_header"":""13-5315170""}"
t02r01c01	t	1111	1152	d45c672c7683b84c624b8e945f59f256793422a6966ec8664c20a8e6551ccfa9	0bb814be60f48dd56b1550113bde8c3acb8385facbdf331839881effbe2a2d61	6979b7ac59bab51c17172b8ace1129aa2c8827bfc3498db1b4b2736353d45f83	t01r02c03	t02r01c02	p000002	"{""table_index"":""2"",""row_index"":""1"",""col_index"":""1"",""row_header"":""235 East 42nd Street \n New York, New York"",""col_header"":""235 East 42nd Street \n New York, New York""}"
t02r01c02	t	1257	1267	6de14a8bd2a9f13c9127b2238424d3a15d5f6ea8683521889f3ce9e5080b83ee	24f1691a44844d0f5663a1d94b03eb7f6a0a35361edfffb2de84dcce7baa3ca2	72801586cfa2188b55e6eb15ef9422354d75722907e314ac2af5807ad2d981cd	t02r01c01	t02r02c01	p000002	"{""table_index"":""2"",""row_index"":""1"",""col_index"":""2"",""row_header"":""235 East 42nd Street \n New York, New York"",""col_header"":""10017-5755""}"
t02r02c01	t	1402	1442	df3a4125e3cd870b99f10c116efcfaa89872e7a0634c9685edc2434d592ea4e3	32473d32272fbe54359c757c877f2f2ca06db73be638f8838f0438daee333459	598b095839bbb9b5b29bbd4f1438901fe4f3f421f428f36ad2242e8b6b3c4844	t02r01c02	t02r02c02	p000002	"{""table_index"":""2"",""row_index"":""2"",""col_index"":""1"",""row_header"":""(Address of principal executive offices)"",""col_header"":""235 East 42nd Street \n New York, New York""}"
